00767,40.00,  1, 1,1000.0
00768, 1.33, 12,30,1000.0
00769, 0.33, 52,30,1000.0
00770, 5.00, 12,10,1000.0
00771, 2.86,  4, 7,1000.0
00772, 0.67, 52,30,1000.0
00773, 4.29, 52, 7,1000.0
00774, 3.33,365, 3,1000.0
00775, 5.00, 12,10,1000.0
00776, 2.50, 12, 4,1000.0
00777, 4.29,365, 7,1000.0
00778, 1.33,365,30,1000.0
00779, 0.17, 52,30,1000.0
00780, 1.00,365, 5,1000.0
00781, 6.67, 12, 3,1000.0
00782,13.33,  4, 3,1000.0
00783,13.33,365, 3,1000.0
00784, 0.67,  4,30,1000.0
00785, 1.00,365, 5,1000.0
00786, 4.00,  1,10,1000.0
00787, 1.67, 12,30,1000.0
00788,30.00,365, 1,1000.0
00789, 2.50,  4, 2,1000.0
00790, 5.71,365, 7,1000.0
00791,30.00,  4, 1,1000.0
00792, 0.17, 12,30,1000.0
00793, 5.00,  1, 4,1000.0
00794, 3.33, 52, 3,1000.0
00795, 1.25,  1, 4,1000.0
00796, 2.00, 12, 5,1000.0
00797, 1.43,  1, 7,1000.0
00798,20.00,365, 2,1000.0
00799, 2.86, 52, 7,1000.0
00800, 1.67,  4, 3,1000.0
00801, 2.86, 52, 7,1000.0
00802, 1.00, 12,10,1000.0
00803,10.00, 12, 5,1000.0
00804, 7.14, 52, 7,1000.0
00805,20.00, 52, 2,1000.0
00806,13.33, 12, 3,1000.0
00807, 6.00, 52, 5,1000.0
00808,16.67,  4, 3,1000.0
00809, 2.00,  1,10,1000.0
00810, 4.29,  1, 7,1000.0
00811, 1.00,  4,30,1000.0
00812,20.00,  4, 1,1000.0
00813,10.00,  1, 2,1000.0
00814, 0.33, 52,30,1000.0
00815, 0.33, 52,30,1000.0
00816, 7.14,365, 7,1000.0
00817, 1.00, 12,10,1000.0
00818,12.50, 12, 4,1000.0
00819, 0.71,  4, 7,1000.0
00820, 8.00, 12, 5,1000.0
00821, 5.71, 12, 7,1000.0
00822, 1.33, 12,30,1000.0
00823,50.00,  4, 1,1000.0
00824, 3.00,  4,10,1000.0
00825, 0.33,365,30,1000.0
00826, 6.67, 52, 3,1000.0
00827, 5.00, 52, 4,1000.0
00828, 0.50,365,10,1000.0
00829,10.00, 52, 3,1000.0
00830,10.00, 12, 4,1000.0
00831, 1.67, 52,30,1000.0
00832, 3.33,  1, 3,1000.0
00833,13.33, 12, 3,1000.0
00834, 8.00, 52, 5,1000.0
00835, 0.17, 52,30,1000.0
00836, 4.00,  4, 5,1000.0
00837, 3.00,  1,10,1000.0
00838, 1.00, 52,30,1000.0
00839, 5.00,365,10,1000.0
00840, 0.50,365,10,1000.0
00841, 5.71, 12, 7,1000.0
00842,10.00,  1, 1,1000.0
00843, 8.00,  4, 5,1000.0
00844,12.50,365, 4,1000.0
00845, 3.00, 12,10,1000.0
00846,10.00,  1, 4,1000.0
00847, 1.67,  4,30,1000.0
00848, 0.50,  1,10,1000.0
00849,30.00,365, 1,1000.0
00850,40.00,  1, 1,1000.0
00851, 3.00,  1,10,1000.0
00852,15.00,365, 2,1000.0
00853, 5.00, 52,10,1000.0
00854, 4.00,  1,10,1000.0
00855,10.00, 52, 4,1000.0
00856, 0.17, 52,30,1000.0
00857, 5.00, 12, 4,1000.0
00858, 1.33,  1,30,1000.0
00859,40.00,  4, 1,1000.0
00860, 3.00,  4,10,1000.0
00861, 0.33, 12,30,1000.0
00862, 1.33,  4,30,1000.0
00863,10.00,365, 3,1000.0
00864, 1.00,  1,30,1000.0
00865,20.00,  4, 1,1000.0
00866, 1.67, 52,30,1000.0
00867, 1.67,  4,30,1000.0
00868,10.00,365, 4,1000.0
00869, 1.25, 52, 4,1000.0
00870, 1.00,  4, 5,1000.0
00871,16.67,365, 3,1000.0
00872,10.00,365, 1,1000.0
00873, 1.25, 52, 4,1000.0
00874, 4.29,  1, 7,1000.0
00875, 5.00, 12,10,1000.0
00876, 1.33,365,30,1000.0
00877, 1.43, 52, 7,1000.0
00878,13.33, 12, 3,1000.0
00879, 2.00,365,10,1000.0
00880, 4.29, 52, 7,1000.0
00881,40.00,  1, 1,1000.0
00882,50.00,  4, 1,1000.0
00883, 7.14,365, 7,1000.0
00884,10.00,  4, 5,1000.0
00885, 2.50,365, 2,1000.0
00886, 0.17,365,30,1000.0
00887, 1.43, 52, 7,1000.0
00888,40.00, 12, 1,1000.0
00889, 5.00, 12,10,1000.0
00890, 0.71,  1, 7,1000.0
00891, 1.00, 12, 5,1000.0
00892, 5.00,  1,10,1000.0
00893, 2.50,  4, 2,1000.0
00894,10.00, 12, 2,1000.0
00895,20.00,  4, 1,1000.0
00896,15.00,365, 2,1000.0
00897, 0.71,  4, 7,1000.0
00898,12.50,  4, 4,1000.0
00899, 4.00, 52, 5,1000.0
00900, 3.00,365,10,1000.0
00901, 8.00,  4, 5,1000.0
00902, 1.33, 12,30,1000.0
00903, 2.86,365, 7,1000.0
00904, 2.00,  4,10,1000.0
00905, 2.86,  1, 7,1000.0
00906,20.00, 12, 2,1000.0
00907, 5.00,  4,10,1000.0
00908, 2.50,365, 2,1000.0
00909,15.00, 52, 2,1000.0
00910, 2.50,365, 4,1000.0
00911, 1.25, 52, 4,1000.0
00912, 5.00,  4, 1,1000.0
00913, 7.14,  1, 7,1000.0
00914,25.00, 12, 2,1000.0
00915, 7.14,  1, 7,1000.0
00916, 3.33, 12, 3,1000.0
00917,10.00,  1, 5,1000.0
00918, 8.00, 52, 5,1000.0
00919,20.00, 52, 2,1000.0
00920, 4.00,  4,10,1000.0
00921, 5.00,  4, 2,1000.0
00922, 0.67, 52,30,1000.0
00923, 2.50,365, 2,1000.0
00924, 4.00, 12, 5,1000.0
00925,10.00, 52, 3,1000.0
00926,50.00,  1, 1,1000.0
00927,10.00, 52, 2,1000.0
00928,10.00, 52, 1,1000.0
00929,30.00,  4, 1,1000.0
00930, 4.00,  1,10,1000.0
00931, 3.00, 52,10,1000.0
00932,20.00,  1, 2,1000.0
00933,10.00, 12, 4,1000.0
00934, 2.86,  1, 7,1000.0
00935, 0.50, 12,10,1000.0
00936, 6.67, 12, 3,1000.0
00937, 2.86,365, 7,1000.0
00938, 8.00,365, 5,1000.0
00939, 7.50,  4, 4,1000.0
00940, 2.50, 12, 4,1000.0
00941, 0.71, 12, 7,1000.0
00942,16.67,365, 3,1000.0
00943, 2.86,365, 7,1000.0
00944,20.00,365, 2,1000.0
00945,20.00, 52, 2,1000.0
00946, 2.50, 12, 4,1000.0
00947, 4.00,  4,10,1000.0
00948, 1.25,  4, 4,1000.0
00949, 6.00, 52, 5,1000.0
00950, 0.67,365,30,1000.0
00951,10.00,365, 5,1000.0
00952,10.00, 52, 2,1000.0
00953, 0.50,  1,10,1000.0
00954, 5.71,  4, 7,1000.0
00955, 8.00,  4, 5,1000.0
00956, 0.71,  1, 7,1000.0
00957,40.00, 12, 1,1000.0
00958,30.00, 12, 1,1000.0
00959,20.00,365, 1,1000.0
00960,50.00,365, 1,1000.0
00961,10.00,  4, 5,1000.0
00962, 2.50,  4, 4,1000.0
00963, 5.71, 52, 7,1000.0
00964, 5.00,  4, 1,1000.0
00965, 5.00, 52,10,1000.0
00966, 4.00, 12, 5,1000.0
00967, 1.33, 52,30,1000.0
00968, 1.00, 52, 5,1000.0
00969, 0.50, 12,10,1000.0
00970, 5.00,365, 2,1000.0
00971, 1.67,  4,30,1000.0
00972,15.00, 12, 2,1000.0
00973,16.67,  1, 3,1000.0
00974, 5.00,  1, 1,1000.0
00975, 6.00,  1, 5,1000.0
00976,50.00, 52, 1,1000.0
00977, 1.67,  4, 3,1000.0
00978, 1.67, 52,30,1000.0
00979, 7.14,  4, 7,1000.0
00980, 2.00, 12,10,1000.0
00981, 0.71, 52, 7,1000.0
00982,10.00, 52, 5,1000.0
00983,30.00, 52, 1,1000.0
00984, 0.17,  1,30,1000.0
00985, 0.71,  1, 7,1000.0
00986,12.50,365, 4,1000.0
00987,50.00,  4, 1,1000.0
00988, 4.00, 12, 5,1000.0
00989, 0.17,  4,30,1000.0
00990, 1.00,  4,30,1000.0
00991, 5.71,  4, 7,1000.0
00992, 4.29, 52, 7,1000.0
00993, 2.50,  4, 4,1000.0
00994, 5.00, 52, 2,1000.0
00995, 2.00, 12, 5,1000.0
00996,20.00,  1, 2,1000.0
00997,20.00,  4, 2,1000.0
00998, 5.71,365, 7,1000.0
00999, 2.00, 12, 5,1000.0
01000, 1.00, 52,10,1000.0
01001, 1.00, 52, 5,1000.0
01002, 3.00,  1,10,1000.0
01003, 5.00, 12,10,1000.0
01004, 1.00, 52,30,1000.0
01005,50.00, 12, 1,1000.0
01006,50.00,  4, 1,1000.0
01007, 1.00,  4,10,1000.0
01008, 1.67, 12,30,1000.0
01009,13.33, 52, 3,1000.0
01010,10.00, 52, 2,1000.0
01011, 3.00,365,10,1000.0
01012, 5.00,  4, 4,1000.0
01013, 0.33,365,30,1000.0
01014, 7.50,  4, 4,1000.0
01015,25.00,  4, 2,1000.0
01016, 1.00,  1,10,1000.0
01017, 1.43,  4, 7,1000.0
01018,10.00, 12, 4,1000.0
01019, 2.50,  4, 2,1000.0
01020,10.00,365, 1,1000.0
01021, 5.00,  4, 2,1000.0
01022,25.00, 52, 2,1000.0
01023,20.00,  4, 2,1000.0
01024, 3.33,  1, 3,1000.0
01025,12.50, 52, 4,1000.0
01026, 4.00, 52, 5,1000.0
01027, 2.50,365, 2,1000.0
01028, 5.00, 12,10,1000.0
01029, 1.00,  4,30,1000.0
01030, 0.50,365,10,1000.0
01031, 6.00,  1, 5,1000.0
01032, 6.00, 52, 5,1000.0
01033, 6.67,365, 3,1000.0
01034, 7.14,365, 7,1000.0
01035, 1.67,365, 3,1000.0
01036, 2.00,  1, 5,1000.0
01037, 4.00, 12,10,1000.0
01038,20.00, 12, 1,1000.0
01039, 1.67,  1,30,1000.0
01040,12.50, 12, 4,1000.0
01041,20.00, 12, 2,1000.0
01042, 5.00,365, 2,1000.0
01043, 1.00, 52, 5,1000.0
01044, 3.33, 52, 3,1000.0
01045, 4.00, 52,10,1000.0
01046, 2.50,  4, 2,1000.0
01047,16.67, 52, 3,1000.0
01048,12.50,  1, 4,1000.0
01049, 5.00,365,10,1000.0
01050,20.00,365, 1,1000.0
01051,50.00,  4, 1,1000.0
01052, 3.00,  4,10,1000.0
01053,10.00,365, 5,1000.0
01054, 0.33, 52,30,1000.0
01055,10.00, 12, 2,1000.0
01056, 5.00,  4, 2,1000.0
01057,40.00,  1, 1,1000.0
01058, 3.00,  4,10,1000.0
01059, 1.67,365,30,1000.0
01060, 4.00, 12,10,1000.0
01061, 0.71,  4, 7,1000.0
01062, 2.00, 52,10,1000.0
01063, 1.33,365,30,1000.0
01064, 5.00,  4, 1,1000.0
01065, 0.71, 12, 7,1000.0
01066, 1.67,  1,30,1000.0
01067,40.00, 52, 1,1000.0
01068,13.33,  1, 3,1000.0
01069,10.00, 12, 4,1000.0
01070, 1.00,  1,30,1000.0
01071, 1.67, 52, 3,1000.0
01072, 0.71, 12, 7,1000.0
01073, 7.14, 12, 7,1000.0
01074, 2.50, 52, 4,1000.0
01075, 1.25, 52, 4,1000.0
01076,40.00, 52, 1,1000.0
01077, 1.67, 52,30,1000.0
01078,12.50, 12, 4,1000.0
01079, 5.00, 52, 1,1000.0
01080, 0.50,365,10,1000.0
01081,10.00,  1, 2,1000.0
01082, 0.33,  4,30,1000.0
01083, 0.17,  4,30,1000.0
01084,20.00,  1, 1,1000.0
01085, 7.14, 52, 7,1000.0
01086, 1.67,365, 3,1000.0
01087,12.50, 12, 4,1000.0
01088, 6.00,  1, 5,1000.0
01089,10.00, 52, 1,1000.0
01090,10.00, 12, 3,1000.0
01091, 0.50, 52,10,1000.0
01092,50.00, 52, 1,1000.0
01093, 0.71, 52, 7,1000.0
01094, 3.33,365, 3,1000.0
01095,10.00,365, 3,1000.0
01096, 1.67, 12, 3,1000.0
01097,10.00,365, 2,1000.0
01098, 1.00, 12,10,1000.0
01099,10.00,365, 5,1000.0
01100,16.67, 12, 3,1000.0
01101, 8.00, 52, 5,1000.0
01102, 2.00,  1, 5,1000.0
01103, 2.00,365,10,1000.0
01104, 4.00, 52,10,1000.0
01105,10.00,  1, 4,1000.0
01106,20.00, 52, 1,1000.0
01107, 4.00,  1,10,1000.0
01108, 5.00, 52, 4,1000.0
01109, 1.67,365,30,1000.0
01110, 4.00,  4,10,1000.0
01111,10.00, 52, 5,1000.0
01112, 5.71,  4, 7,1000.0
01113,13.33,365, 3,1000.0
01114, 0.17, 52,30,1000.0
01115, 0.71, 52, 7,1000.0
01116,10.00, 12, 4,1000.0
01117,10.00,  1, 1,1000.0
01118,13.33,365, 3,1000.0
01119, 1.00,365,30,1000.0
01120, 4.00, 12,10,1000.0
01121, 6.67, 12, 3,1000.0
01122,25.00,365, 2,1000.0
01123, 2.00, 12, 5,1000.0
01124, 3.00, 52,10,1000.0
01125, 0.17, 52,30,1000.0
01126,15.00, 12, 2,1000.0
01127,10.00,365, 1,1000.0
01128, 5.00,  1, 2,1000.0
01129, 5.00,  1, 1,1000.0
01130, 5.00,  1, 4,1000.0
01131, 5.71,365, 7,1000.0
01132, 0.71, 12, 7,1000.0
01133,10.00, 12, 3,1000.0
01134,20.00,365, 2,1000.0
01135,10.00,  1, 1,1000.0
01136, 1.33, 12,30,1000.0
01137,25.00, 12, 2,1000.0
01138,10.00,  1, 4,1000.0
01139,10.00, 52, 1,1000.0
01140, 6.00,  4, 5,1000.0
01141, 5.00, 52, 1,1000.0
01142,10.00,  1, 1,1000.0
01143,40.00,  1, 1,1000.0
01144, 7.14,  4, 7,1000.0
01145,16.67, 52, 3,1000.0
01146, 0.71,  4, 7,1000.0
01147,10.00, 52, 3,1000.0
01148, 5.00,  4, 1,1000.0
01149, 6.00,365, 5,1000.0
01150, 1.00,365,30,1000.0
01151, 7.14,  1, 7,1000.0
01152,20.00, 12, 1,1000.0
01153,12.50,  4, 4,1000.0
01154,10.00,365, 1,1000.0
01155, 1.67, 12,30,1000.0
01156, 1.00, 12,30,1000.0
01157,10.00, 52, 3,1000.0
01158, 0.67,  4,30,1000.0
01159, 6.67, 12, 3,1000.0
01160, 4.29,  1, 7,1000.0
01161, 0.50, 12,10,1000.0
01162,20.00,  1, 2,1000.0
01163, 5.71,  4, 7,1000.0
01164,40.00,365, 1,1000.0
01165, 4.00,365,10,1000.0
01166,20.00,365, 2,1000.0
01167, 2.50, 12, 2,1000.0
01168,10.00,  1, 2,1000.0
01169, 2.00,  4,10,1000.0
01170, 4.00,365, 5,1000.0
01171,10.00, 12, 5,1000.0
01172, 0.67, 12,30,1000.0
01173, 1.25, 52, 4,1000.0
01174,10.00,  1, 1,1000.0
01175, 6.00, 52, 5,1000.0
01176, 7.14,  1, 7,1000.0
01177,16.67,  4, 3,1000.0
01178,12.50, 12, 4,1000.0
01179, 3.00,365,10,1000.0
01180, 2.50,  4, 4,1000.0
01181, 5.00,  1, 4,1000.0
01182,15.00, 52, 2,1000.0
01183, 1.00,365,30,1000.0
01184, 1.00,365,30,1000.0
01185, 2.86,365, 7,1000.0
01186, 7.50,  4, 4,1000.0
01187, 1.67,  4, 3,1000.0
01188,15.00, 52, 2,1000.0
01189, 3.00,  1,10,1000.0
01190,25.00,  4, 2,1000.0
01191,15.00,  1, 2,1000.0
01192, 4.00,  1,10,1000.0
01193, 2.50, 52, 2,1000.0
01194,25.00,365, 2,1000.0
01195, 4.29, 52, 7,1000.0
01196, 6.67, 12, 3,1000.0
01197, 3.33, 12, 3,1000.0
01198, 1.00,365, 5,1000.0
01199, 1.00,  1, 5,1000.0
01200, 1.00,  1,10,1000.0
01201,12.50, 12, 4,1000.0
01202, 1.00, 52,10,1000.0
01203, 4.00, 12,10,1000.0
01204,12.50, 12, 4,1000.0
01205,13.33, 52, 3,1000.0
01206,40.00,365, 1,1000.0
01207,15.00, 12, 2,1000.0
01208, 1.33,365,30,1000.0
01209, 1.43,365, 7,1000.0
01210, 1.25,  4, 4,1000.0
01211, 0.50, 12,10,1000.0
01212,50.00, 12, 1,1000.0
01213,15.00, 12, 2,1000.0
01214, 2.00,  4, 5,1000.0
01215, 0.17, 52,30,1000.0
01216,20.00,365, 2,1000.0
01217, 3.00,  1,10,1000.0
01218, 3.33, 12, 3,1000.0
01219,20.00,  4, 1,1000.0
01220, 1.00, 12,10,1000.0
01221, 1.00, 12,10,1000.0
01222, 1.33,  1,30,1000.0
01223, 1.33,365,30,1000.0
01224, 4.00,365, 5,1000.0
01225, 5.00,  1, 1,1000.0
01226,10.00,  1, 5,1000.0
01227, 5.00,365, 2,1000.0
01228, 4.29,  1, 7,1000.0
01229,50.00,  4, 1,1000.0
01230, 5.71, 52, 7,1000.0
01231, 5.00,  4,10,1000.0
01232,16.67,  4, 3,1000.0
01233, 1.25, 12, 4,1000.0
01234, 0.67,  1,30,1000.0
01235,25.00,  4, 2,1000.0
01236,10.00,  1, 4,1000.0
01237,10.00,365, 1,1000.0
01238, 8.00, 12, 5,1000.0
01239, 0.33,365,30,1000.0
01240,10.00,  1, 1,1000.0
01241, 4.00, 12,10,1000.0
01242, 1.33, 52,30,1000.0
01243,13.33,365, 3,1000.0
01244, 4.00,  4, 5,1000.0
01245, 3.00, 12,10,1000.0
01246,10.00,  1, 3,1000.0
01247,16.67,  4, 3,1000.0
01248,12.50,  4, 4,1000.0
01249, 2.50,365, 2,1000.0
01250, 8.00,365, 5,1000.0
01251, 2.00,  4,10,1000.0
01252, 4.00,365, 5,1000.0
01253,50.00, 52, 1,1000.0
01254, 1.33,365,30,1000.0
01255, 2.86, 12, 7,1000.0
01256,10.00, 52, 4,1000.0
01257, 3.00,  4,10,1000.0
01258, 3.00,  4,10,1000.0
01259, 3.33,  4, 3,1000.0
01260, 1.00, 12, 5,1000.0
01261,20.00,  4, 2,1000.0
01262,40.00,365, 1,1000.0
01263, 0.50, 12,10,1000.0
01264, 1.43,  4, 7,1000.0
01265, 5.00,  4, 1,1000.0
01266, 2.86,  1, 7,1000.0
01267, 0.71,  1, 7,1000.0
01268, 3.00,  4,10,1000.0
01269,10.00,365, 2,1000.0
01270, 0.17, 52,30,1000.0
01271,10.00, 12, 1,1000.0
01272, 8.00, 12, 5,1000.0
01273, 1.67, 52, 3,1000.0
01274, 1.33,  1,30,1000.0
01275,10.00, 52, 1,1000.0
01276,10.00,365, 4,1000.0
01277,25.00, 52, 2,1000.0
01278, 3.00,365,10,1000.0
01279, 1.25, 52, 4,1000.0
01280,10.00,  1, 1,1000.0
01281,15.00, 12, 2,1000.0
01282, 5.71, 12, 7,1000.0
01283, 3.00,365,10,1000.0
01284, 8.00, 52, 5,1000.0
01285,40.00, 12, 1,1000.0
01286,16.67,365, 3,1000.0
01287, 2.00, 12,10,1000.0
01288, 7.50,365, 4,1000.0
01289, 5.00, 52,10,1000.0
01290,20.00, 52, 2,1000.0
01291, 1.43,  4, 7,1000.0
01292, 1.00, 12, 5,1000.0
01293,25.00, 12, 2,1000.0
01294, 7.14, 52, 7,1000.0
01295, 2.86,  1, 7,1000.0
01296, 4.00,  1, 5,1000.0
01297, 5.71,  4, 7,1000.0
01298, 7.14,365, 7,1000.0
01299, 2.50, 52, 4,1000.0
01300,10.00,  4, 4,1000.0
01301, 8.00,365, 5,1000.0
01302,10.00, 52, 4,1000.0
01303, 8.00,  1, 5,1000.0
01304, 3.33, 52, 3,1000.0
01305,20.00,  1, 2,1000.0
01306, 5.00,  1, 4,1000.0
01307, 2.50, 12, 4,1000.0
01308, 4.00,  1,10,1000.0
01309, 2.00,  4, 5,1000.0
01310, 0.50, 52,10,1000.0
01311, 4.00,  1, 5,1000.0
01312, 5.71,  1, 7,1000.0
01313, 1.67,365,30,1000.0
01314, 2.00,  4, 5,1000.0
01315, 7.14, 52, 7,1000.0
01316,13.33,  4, 3,1000.0
01317, 5.71, 52, 7,1000.0
01318, 6.00, 12, 5,1000.0
01319, 1.25,  4, 4,1000.0
01320,10.00, 52, 2,1000.0
01321, 1.00,  1,30,1000.0
01322,50.00,  1, 1,1000.0
01323, 6.67, 52, 3,1000.0
01324, 4.00,  4, 5,1000.0
01325, 5.71, 52, 7,1000.0
01326, 3.33, 52, 3,1000.0
01327, 1.43,  1, 7,1000.0
01328,10.00, 52, 4,1000.0
01329, 0.71, 52, 7,1000.0
01330, 8.00,  1, 5,1000.0
01331, 1.00,  1,10,1000.0
01332, 5.00,  4, 4,1000.0
01333, 7.50,  4, 4,1000.0
01334, 2.00,365,10,1000.0
01335, 0.17, 52,30,1000.0
01336,16.67,  1, 3,1000.0
01337, 5.00,  1, 4,1000.0
01338,15.00, 12, 2,1000.0
01339,15.00,  4, 2,1000.0
01340,10.00,  4, 3,1000.0
01341,10.00, 52, 1,1000.0
01342,10.00, 12, 4,1000.0
01343,30.00, 52, 1,1000.0
01344, 2.50, 52, 2,1000.0
01345, 7.50,  1, 4,1000.0
01346, 0.50, 12,10,1000.0
01347, 0.71, 12, 7,1000.0
01348, 4.29,  4, 7,1000.0
01349, 2.00,  1,10,1000.0
01350, 5.71,365, 7,1000.0
01351, 6.67, 12, 3,1000.0
01352,10.00,  1, 1,1000.0
01353,10.00,365, 1,1000.0
01354, 1.25, 52, 4,1000.0
01355, 4.00,  1, 5,1000.0
01356,40.00, 12, 1,1000.0
01357, 0.67, 52,30,1000.0
01358, 0.50,  4,10,1000.0
01359,12.50,  1, 4,1000.0
01360, 0.33,  4,30,1000.0
01361,10.00,365, 1,1000.0
01362,20.00,  4, 1,1000.0
01363, 1.00, 52,10,1000.0
01364, 2.00,  4, 5,1000.0
01365, 2.00, 12,10,1000.0
01366, 1.67, 12, 3,1000.0
01367,10.00,365, 4,1000.0
01368, 3.00,  4,10,1000.0
01369, 2.00, 52,10,1000.0
01370, 0.33,365,30,1000.0
01371,13.33, 52, 3,1000.0
01372,10.00,365, 1,1000.0
01373,13.33, 12, 3,1000.0
01374, 2.00,  1, 5,1000.0
01375, 3.00,365,10,1000.0
01376,10.00, 12, 3,1000.0
01377,10.00, 52, 5,1000.0
01378, 1.00, 12, 5,1000.0
01379, 5.00, 52, 1,1000.0
01380, 1.00,  1,30,1000.0
01381, 5.00, 12, 2,1000.0
01382, 5.00, 12, 4,1000.0
01383,16.67,  4, 3,1000.0
01384, 1.43,365, 7,1000.0
01385,20.00,  4, 1,1000.0
01386,20.00, 12, 2,1000.0
01387,15.00, 12, 2,1000.0
01388, 3.00,  1,10,1000.0
01389,10.00,365, 2,1000.0
01390, 6.67, 52, 3,1000.0
01391,10.00,  4, 5,1000.0
01392,10.00, 52, 2,1000.0
01393,20.00,  1, 1,1000.0
01394,10.00,365, 3,1000.0
01395,16.67,  1, 3,1000.0
01396, 1.67,  4, 3,1000.0
01397, 3.00,365,10,1000.0
01398,10.00, 52, 3,1000.0
01399,12.50, 12, 4,1000.0
01400, 3.33,  1, 3,1000.0
01401,15.00,  4, 2,1000.0
01402,16.67, 12, 3,1000.0
01403,30.00,  4, 1,1000.0
01404, 0.67,365,30,1000.0
01405, 4.00,  4, 5,1000.0
01406,13.33, 52, 3,1000.0
01407,30.00,  1, 1,1000.0
01408, 1.67,365, 3,1000.0
01409, 8.00, 52, 5,1000.0
01410, 0.50,  1,10,1000.0
01411,10.00, 52, 2,1000.0
01412, 2.50, 52, 4,1000.0
01413,13.33,365, 3,1000.0
01414, 5.71,365, 7,1000.0
01415, 2.50,365, 2,1000.0
01416, 1.25, 52, 4,1000.0
01417, 1.67, 52, 3,1000.0
01418,50.00,  4, 1,1000.0
01419, 1.00, 12, 5,1000.0
01420, 1.33,  1,30,1000.0
01421, 2.50, 12, 4,1000.0
01422,40.00, 52, 1,1000.0
01423, 1.25, 12, 4,1000.0
01424, 0.67, 52,30,1000.0
01425,12.50, 52, 4,1000.0
01426, 6.67,365, 3,1000.0
01427,16.67,  1, 3,1000.0
01428,10.00, 52, 2,1000.0
01429, 5.00,  4,10,1000.0
01430, 0.71,365, 7,1000.0
01431, 7.50, 52, 4,1000.0
01432, 1.25, 12, 4,1000.0
01433, 5.00,  4,10,1000.0
01434,10.00, 52, 2,1000.0
01435,10.00, 52, 5,1000.0
01436, 4.29,  4, 7,1000.0
01437,25.00, 12, 2,1000.0
01438, 3.33,365, 3,1000.0
01439,20.00,365, 2,1000.0
01440, 1.67,365,30,1000.0
01441,13.33,  4, 3,1000.0
01442, 0.17, 12,30,1000.0
01443, 3.00, 52,10,1000.0
01444,10.00,365, 3,1000.0
01445, 2.50,365, 2,1000.0
01446,13.33, 12, 3,1000.0
01447,13.33,  4, 3,1000.0
01448, 1.67,365, 3,1000.0
01449, 5.00,  1, 2,1000.0
01450, 0.67,  1,30,1000.0
01451, 0.50,365,10,1000.0
01452, 5.00,365,10,1000.0
01453, 1.67,365, 3,1000.0
01454,20.00, 12, 2,1000.0
01455,20.00,365, 1,1000.0
01456,10.00, 12, 1,1000.0
01457, 4.29, 52, 7,1000.0
01458, 5.71,  1, 7,1000.0
01459, 5.00, 52, 4,1000.0
01460,12.50,365, 4,1000.0
01461, 4.00,  1, 5,1000.0
01462,10.00, 52, 4,1000.0
01463, 7.14,365, 7,1000.0
01464, 0.67,  4,30,1000.0
01465, 5.00,  1, 2,1000.0
01466, 0.50,  4,10,1000.0
01467,50.00,  4, 1,1000.0
01468, 2.00,  4,10,1000.0
01469, 6.67,  1, 3,1000.0
01470,20.00,  1, 2,1000.0
01471, 1.00,  4,30,1000.0
01472, 1.67,365,30,1000.0
01473, 2.86, 52, 7,1000.0
01474,10.00, 52, 3,1000.0
01475,25.00, 52, 2,1000.0
01476, 0.33, 52,30,1000.0
01477, 5.00,  1, 4,1000.0
01478, 6.00, 52, 5,1000.0
01479, 3.00,  1,10,1000.0
01480,10.00, 12, 1,1000.0
01481, 5.00,  1,10,1000.0
01482, 2.86,  4, 7,1000.0
01483, 2.50,  1, 4,1000.0
01484,10.00,  4, 1,1000.0
01485,20.00, 52, 1,1000.0
01486, 6.67, 52, 3,1000.0
01487, 0.71, 12, 7,1000.0
01488, 1.25, 52, 4,1000.0
01489, 5.71, 12, 7,1000.0
01490, 5.00,  4,10,1000.0
01491, 4.00,  1, 5,1000.0
01492, 4.00, 12, 5,1000.0
01493, 3.33, 12, 3,1000.0
01494, 3.00,365,10,1000.0
01495,10.00,365, 5,1000.0
01496, 5.00, 52, 1,1000.0
01497,15.00,365, 2,1000.0
01498, 1.43, 52, 7,1000.0
01499,10.00, 52, 5,1000.0
01500, 3.00,  4,10,1000.0
01501, 3.33,365, 3,1000.0
01502, 0.50, 52,10,1000.0
01503, 6.67,365, 3,1000.0
01504,20.00, 12, 2,1000.0
01505, 6.67,  4, 3,1000.0
01506, 8.00,365, 5,1000.0
01507,20.00,  1, 2,1000.0
01508, 5.00,  1, 1,1000.0
01509, 1.43, 52, 7,1000.0
01510, 6.00, 12, 5,1000.0
01511, 0.33, 52,30,1000.0
01512, 2.00,365, 5,1000.0
01513, 1.67, 12,30,1000.0
01514, 3.00,365,10,1000.0
01515,10.00, 52, 1,1000.0
01516,20.00, 12, 1,1000.0
01517, 0.71,365, 7,1000.0
01518, 7.50, 12, 4,1000.0
01519, 3.00,  4,10,1000.0
01520, 1.33, 12,30,1000.0
01521, 2.00,  1,10,1000.0
01522, 0.50,365,10,1000.0
01523, 6.67, 52, 3,1000.0
01524, 3.00,  1,10,1000.0
01525,10.00,365, 2,1000.0
01526, 2.00,  4,10,1000.0
01527,50.00,  4, 1,1000.0
01528,20.00,365, 1,1000.0
01529, 1.67,  4,30,1000.0
01530,10.00,  4, 3,1000.0
01531, 0.33,365,30,1000.0
01532,13.33, 52, 3,1000.0
01533, 1.67,  1,30,1000.0
01534,10.00,  4, 5,1000.0
01535, 6.00, 52, 5,1000.0
